"tripduration","starttime","stoptime","start station id","start station name","start station latitude","start station longitude","end station id","end station name","end station latitude","end station longitude","bikeid","usertype","birth year","gender"
344,"2019-09-01 00:26:22.0020","2019-09-01 00:32:06.9780",3517,"31 St & Hoyt Ave N",40.7711528,-73.9170074,3593,"31 St & Broadway",40.761584,-73.925921,26623,"Subscriber",1992,1
297,"2019-09-01 00:26:22.4240","2019-09-01 00:31:19.7640",3718,"E 11 St & Avenue B",40.72746420692392,-73.97950418293476,2003,"1 Ave & E 18 St",40.733812191966315,-73.98054420948029,30301,"Subscriber",1995,1
1275,"2019-09-01 00:26:22.7470","2019-09-01 00:47:38.1030",3763,"Wyckoff Av & Jefferson St",40.707165,-73.923711,3086,"Graham Ave & Conselyea St",40.715143,-73.944507,39040,"Subscriber",1991,1
113,"2019-09-01 00:26:29.5340","2019-09-01 00:28:23.2760",476,"E 31 St & 3 Ave",40.74394314,-73.97966069,472,"E 32 St & Park Ave",40.7457121,-73.98194829,17905,"Subscriber",1972,1
246,"2019-09-01 00:26:30.2410","2019-09-01 00:30:36.2900",285,"Broadway & E 14 St",40.73454567,-73.99074142,223,"W 13 St & 7 Ave",40.73781509,-73.99994661,32800,"Subscriber",1977,1
285,"2019-09-01 00:26:34.5680","2019-09-01 00:31:19.9430",509,"9 Ave & W 22 St",40.7454973,-74.00197139,3686,"Gansevoort St & Hudson St",40.739448201304036,-74.00507032871246,28192,"Subscriber",1975,1
442,"2019-09-01 00:26:37.4240","2019-09-01 00:33:59.4400",528,"2 Ave & E 31 St",40.74290902,-73.97706058,445,"E 10 St & Avenue A",40.72740794,-73.98142006,29097,"Customer",1989,0
1486,"2019-09-01 00:26:37.7090","2019-09-01 00:51:24.2440",3175,"W 70 St & Amsterdam Ave",40.77748046,-73.98288594,72,"W 52 St & 11 Ave",40.76727216,-73.99392888,38460,"Subscriber",1991,1
6104,"2019-09-01 00:26:40.8230","2019-09-01 02:08:24.9690",3357,"W 106 St & Amsterdam Ave",40.8008363,-73.9664492472,3383,"Cathedral Pkwy & Broadway",40.804213,-73.96699104,20260,"Customer",1997,1
455,"2019-09-01 00:26:41.4760","2019-09-01 00:34:17.1590",3558,"Bergen St & Vanderbilt Ave",40.6794388,-73.9680438,3412,"Pacific St & Nevins St",40.6853761,-73.98302136,15169,"Subscriber",1975,2
1263,"2019-09-01 00:26:41.5550","2019-09-01 00:47:45.2640",3558,"Bergen St & Vanderbilt Ave",40.6794388,-73.9680438,3075,"Division Ave & Marcy Ave",40.70708701,-73.95796783,30822,"Subscriber",1984,1
79,"2019-09-01 00:26:46.7010","2019-09-01 00:28:05.9140",492,"W 33 St & 7 Ave",40.75019995,-73.99093085,505,"6 Ave & W 33 St",40.74901271,-73.98848395,17062,"Subscriber",1976,1
275,"2019-09-01 00:26:51.7360","2019-09-01 00:31:27.3010",303,"Mercer St & Spring St",40.72362738,-73.99949601,336,"Sullivan St & Washington Sq",40.73047747,-73.99906065,16463,"Subscriber",1974,1
249,"2019-09-01 00:26:52.0180","2019-09-01 00:31:02.0130",534,"Water - Whitehall Plaza",40.70255065,-74.0127234,351,"Front St & Maiden Ln",40.70530954,-74.00612572,39247,"Subscriber",1991,2
377,"2019-09-01 00:26:52.0330","2019-09-01 00:33:09.6590",250,"Lafayette St & Jersey St",40.72456089,-73.99565293,410,"Suffolk St & Stanton St",40.72066442,-73.98517977,32886,"Subscriber",1998,2
1514,"2019-09-01 00:26:52.8100","2019-09-01 00:52:06.8710",493,"W 45 St & 6 Ave",40.7568001,-73.98291153,167,"E 39 St & 3 Ave",40.7489006,-73.97604882,33582,"Customer",1996,2
1970,"2019-09-01 00:26:53.5050","2019-09-01 00:59:43.6160",268,"Howard St & Centre St",40.71910537,-73.99973337,3467,"W Broadway & Spring Street",40.72494672359416,-74.00165855884552,15285,"Customer",1987,1
1911,"2019-09-01 00:26:57.8680","2019-09-01 00:58:48.8840",3778,"Irving Ave & DeKalb Ave",40.7027,-73.92095,3125,"45 Rd & 11 St",40.74708586,-73.94977234,38988,"Subscriber",1990,1
981,"2019-09-01 00:26:59.1580","2019-09-01 00:43:20.8290",346,"Bank St & Hudson St",40.73652889,-74.00618026,507,"E 25 St & 2 Ave",40.73912601,-73.97973776,32709,"Subscriber",1973,1
362,"2019-09-01 00:27:03.5990","2019-09-01 00:33:06.3440",3081,"Graham Ave & Grand St",40.711863,-73.944024,3096,"Union Ave & N 12 St",40.71924,-73.95242,39773,"Customer",1969,0
494,"2019-09-01 00:27:08.4490","2019-09-01 00:35:23.3040",3260,"Mercer St & Bleecker St",40.72706363348306,-73.99662137031554,473,"Rivington St & Chrystie St",40.72110063,-73.9919254,16257,"Subscriber",1991,2
696,"2019-09-01 00:27:09.8380","2019-09-01 00:38:46.3640",3562,"Classon Ave & St Marks Ave",40.6765198,-73.9596082,3411,"Bond St & Bergen St",40.6849668,-73.98620772,32323,"Subscriber",1987,1
206,"2019-09-01 00:27:13.9180","2019-09-01 00:30:40.1340",3711,"E 13 St & Avenue A",40.72966729392978,-73.98067966103554,3656,"E 2 St & Avenue A",40.72307749068673,-73.98583620786667,25977,"Subscriber",1973,1
690,"2019-09-01 00:27:21.1730","2019-09-01 00:38:51.4030",3721,"31 St & Newtown Ave",40.7675487799971,-73.9209334552288,3691,"28 Ave & 44 St",40.76408932350688,-73.91065120697021,29870,"Subscriber",1990,1
614,"2019-09-01 00:27:24.9390","2019-09-01 00:37:39.6990",531,"Forsyth St & Broome St",40.71893904,-73.99266288,319,"Fulton St & Broadway",40.711066,-74.009447,29741,"Customer",1994,1
739,"2019-09-01 00:27:28.8670","2019-09-01 00:39:47.9060",298,"3 Ave & Schermerhorn St",40.68683208,-73.9796772,366,"Clinton Ave & Myrtle Ave",40.693261,-73.968896,20636,"Subscriber",1984,1
205,"2019-09-01 00:27:29.4970","2019-09-01 00:30:54.6510",472,"E 32 St & Park Ave",40.7457121,-73.98194829,3687,"E 33 St & 1 Ave",40.74322681432173,-73.97449783980846,28891,"Subscriber",1987,1
452,"2019-09-01 00:27:32.2770","2019-09-01 00:35:05.2670",173,"Broadway & W 49 St",40.76068327096592,-73.9845272898674,469,"Broadway & W 53 St",40.76344058,-73.98268129,28804,"Customer",1994,1
217,"2019-09-01 00:27:34.6140","2019-09-01 00:31:11.8220",157,"Henry St & Atlantic Ave",40.69089272,-73.99612349,3409,"Bergen St & Smith St",40.6867443,-73.99063168,25366,"Subscriber",1962,1
640,"2019-09-01 00:27:36.4450","2019-09-01 00:38:17.3540",507,"E 25 St & 2 Ave",40.73912601,-73.97973776,3259,"9 Ave & W 28 St",40.74937024193277,-73.99923384189606,30624,"Subscriber",1982,1
414,"2019-09-01 00:27:43.2770","2019-09-01 00:34:37.6710",346,"Bank St & Hudson St",40.73652889,-74.00618026,3263,"Cooper Square & Astor Pl",40.72951496224949,-73.99075269699097,38886,"Subscriber",1982,1
478,"2019-09-01 00:27:45.7170","2019-09-01 00:35:44.3670",236,"St Marks Pl & 2 Ave",40.7284186,-73.98713956,349,"Rivington St & Ridge St",40.71850211,-73.98329859,21007,"Subscriber",1991,2
877,"2019-09-01 00:27:52.0990","2019-09-01 00:42:29.2530",490,"8 Ave & W 33 St",40.751551,-73.993934,479,"9 Ave & W 45 St",40.76019252,-73.9912551,26731,"Subscriber",1972,1
1530,"2019-09-01 00:27:52.1890","2019-09-01 00:53:22.5860",468,"Broadway & W 56 St",40.7652654,-73.98192338,486,"Broadway & W 29 St",40.7462009,-73.98855723,33885,"Customer",1979,2
879,"2019-09-01 00:27:55.5790","2019-09-01 00:42:35.3500",3747,"E 84 St & 3 Ave",40.77755374298887,-73.95512759685516,499,"Broadway & W 60 St",40.76915505,-73.98191841,30855,"Customer",1969,0
215,"2019-09-01 00:28:05.1580","2019-09-01 00:31:41.1100",3737,"Stanton St & Norfolk St",40.720747,-73.986274,317,"E 6 St & Avenue B",40.72453734,-73.98185424,32080,"Subscriber",1985,1
1536,"2019-09-01 00:28:05.5810","2019-09-01 00:53:42.1240",3711,"E 13 St & Avenue A",40.72966729392978,-73.98067966103554,3453,"Devoe St & Lorimer St",40.71335226222875,-73.9491033554077,26782,"Customer",1991,1
1551,"2019-09-01 00:28:06.7410","2019-09-01 00:53:58.5830",3711,"E 13 St & Avenue A",40.72966729392978,-73.98067966103554,3453,"Devoe St & Lorimer St",40.71335226222875,-73.9491033554077,32766,"Customer",1985,1
1642,"2019-09-01 00:28:07.0990","2019-09-01 00:55:29.7130",3804,"Front St & Jay St",40.702461,-73.986842,3763,"Wyckoff Av & Jefferson St",40.707165,-73.923711,39137,"Subscriber",1978,1
708,"2019-09-01 00:28:12.7340","2019-09-01 00:40:00.9050",3260,"Mercer St & Bleecker St",40.72706363348306,-73.99662137031554,504,"1 Ave & E 16 St",40.73221853,-73.98165557,17621,"Subscriber",1974,2
487,"2019-09-01 00:28:19.3650","2019-09-01 00:36:26.5640",3164,"Columbus Ave & W 72 St",40.7770575,-73.97898475,3140,"1 Ave & E 78 St",40.77140426,-73.9535166,19834,"Subscriber",1965,1
1491,"2019-09-01 00:28:27.7080","2019-09-01 00:53:19.5600",254,"W 11 St & 6 Ave",40.73532427,-73.99800419,474,"5 Ave & E 29 St",40.7451677,-73.98683077,38434,"Customer",1991,1
576,"2019-09-01 00:28:34.3100","2019-09-01 00:38:10.6430",3572,"34 Ave & 38 St",40.756913,-73.921631,3572,"34 Ave & 38 St",40.756913,-73.921631,18959,"Customer",1997,1
2581,"2019-09-01 00:28:39.7620","2019-09-01 01:11:40.9180",266,"Avenue D & E 8 St",40.72368361,-73.97574813,341,"Stanton St & Mangin St",40.71782143,-73.97628939,35288,"Subscriber",1993,1
202,"2019-09-01 00:28:54.5810","2019-09-01 00:32:17.4680",460,"S 4 St & Wythe Ave",40.71285887,-73.96590294,3093,"N 6 St & Bedford Ave",40.71745169,-73.95850939,38107,"Subscriber",1980,1
1102,"2019-09-01 00:28:59.0750","2019-09-01 00:47:21.5400",530,"11 Ave & W 59 St",40.77149671054441,-73.99046033620834,516,"E 47 St & 1 Ave",40.75206862,-73.96784384,33258,"Subscriber",1992,1
753,"2019-09-01 00:29:14.5690","2019-09-01 00:41:48.2630",391,"Clark St & Henry St",40.69760127,-73.99344559,324,"DeKalb Ave & Hudson Ave",40.689888,-73.981013,17543,"Subscriber",1973,1
1481,"2019-09-01 00:29:17.5500","2019-09-01 00:53:58.5810",3300,"Prospect Park West & 8 St",40.66514681533792,-73.97637605667114,3058,"Lewis Ave & Kosciuszko St",40.69237074,-73.93705428,30778,"Customer",1991,2
165,"2019-09-01 00:29:19.0970","2019-09-01 00:32:04.2640",3774,"Knickerbocker Ave & George St",40.704425,-73.92836,3776,"Central Ave & Starr Street",40.700003,-73.92834,39975,"Subscriber",1979,1
546,"2019-09-01 00:29:24.0910","2019-09-01 00:38:31.0730",151,"Cleveland Pl & Spring St",40.722103786686034,-73.99724900722504,264,"Maiden Ln & Pearl St",40.70706456,-74.00731853,35357,"Subscriber",1984,1
492,"2019-09-01 00:29:28.0110","2019-09-01 00:37:40.3910",3087,"Metropolitan Ave & Meeker Ave",40.71413311,-73.95234386,3101,"N 12 St & Bedford Ave",40.72079821,-73.95484712,32465,"Subscriber",1993,2
123,"2019-09-01 00:29:39.6410","2019-09-01 00:31:42.8030",3526,"31 St & 23 Ave",40.7747878,-73.9125551,3523,"24 Ave & 29 St",40.7729,-73.916142,29066,"Subscriber",1986,2
381,"2019-09-01 00:29:43.9810","2019-09-01 00:36:05.9440",383,"Greenwich Ave & Charles St",40.735238,-74.000271,236,"St Marks Pl & 2 Ave",40.7284186,-73.98713956,31096,"Subscriber",1994,1
366,"2019-09-01 00:29:47.2760","2019-09-01 00:35:53.8470",3562,"Classon Ave & St Marks Ave",40.6765198,-73.9596082,289,"Monroe St & Classon Ave",40.6845683,-73.95881081,19396,"Subscriber",1990,1
849,"2019-09-01 00:29:51.5650","2019-09-01 00:44:00.8770",3163,"Central Park West & W 68 St",40.7734066,-73.97782542,3140,"1 Ave & E 78 St",40.77140426,-73.9535166,21061,"Customer",1985,1
869,"2019-09-01 00:29:52.2040","2019-09-01 00:44:21.7030",436,"Hancock St & Bedford Ave",40.68216564,-73.95399026,3300,"Prospect Park West & 8 St",40.66514681533792,-73.97637605667114,15926,"Customer",1995,1
877,"2019-09-01 00:29:53.7300","2019-09-01 00:44:31.0610",361,"Allen St & Hester St",40.71605866,-73.99190759,151,"Cleveland Pl & Spring St",40.722103786686034,-73.99724900722504,30612,"Customer",1969,0
904,"2019-09-01 00:29:54.9850","2019-09-01 00:44:59.3240",3165,"Central Park West & W 72 St",40.77579376683666,-73.9762057363987,3379,"E 103 St & Lexington Ave",40.7903051,-73.94755757,21172,"Subscriber",1986,2
478,"2019-09-01 00:29:59.3790","2019-09-01 00:37:57.6170",3526,"31 St & 23 Ave",40.7747878,-73.9125551,3524,"19 St & 24 Ave",40.7774552,-73.9225403,15539,"Subscriber",2001,1
1003,"2019-09-01 00:30:04.9700","2019-09-01 00:46:48.2860",497,"E 17 St & Broadway",40.73704984,-73.99009296,268,"Howard St & Centre St",40.71910537,-73.99973337,30108,"Subscriber",1989,2
375,"2019-09-01 00:30:06.7080","2019-09-01 00:36:22.4170",3562,"Classon Ave & St Marks Ave",40.6765198,-73.9596082,289,"Monroe St & Classon Ave",40.6845683,-73.95881081,34198,"Subscriber",1990,2
736,"2019-09-01 00:30:08.7440","2019-09-01 00:42:24.9050",3515,"24 Ave & 26 St",40.774591,-73.918544,3556,"24 St & 41 Ave",40.7527085,-73.9397405,34007,"Customer",1990,2
484,"2019-09-01 00:30:10.4830","2019-09-01 00:38:14.5680",3071,"Boerum St & Broadway",40.70538077,-73.94976519,3086,"Graham Ave & Conselyea St",40.715143,-73.944507,32554,"Customer",1990,1
1930,"2019-09-01 00:30:12.2330","2019-09-01 01:02:23.0120",472,"E 32 St & Park Ave",40.7457121,-73.98194829,281,"Grand Army Plaza & Central Park S",40.7643971,-73.97371465,17905,"Customer",1969,0
688,"2019-09-01 00:30:12.5720","2019-09-01 00:41:41.2670",3515,"24 Ave & 26 St",40.774591,-73.918544,3716,"40 Ave & Crescent St",40.753599202005596,-73.93795609474182,25122,"Customer",1969,0
708,"2019-09-01 00:30:17.0100","2019-09-01 00:42:05.0870",168,"W 18 St & 6 Ave",40.73971301,-73.99456405,3711,"E 13 St & Avenue A",40.72966729392978,-73.98067966103554,27811,"Subscriber",1992,1
1919,"2019-09-01 00:30:29.1910","2019-09-01 01:02:29.1510",472,"E 32 St & Park Ave",40.7457121,-73.98194829,281,"Grand Army Plaza & Central Park S",40.7643971,-73.97371465,31076,"Customer",1969,0
1180,"2019-09-01 00:30:32.8760","2019-09-01 00:50:13.5620",312,"Allen St & Stanton St",40.722055,-73.989111,3714,"Division Av & Hooper St",40.70684203101325,-73.9544353965357,31560,"Customer",1969,0
274,"2019-09-01 00:30:35.0500","2019-09-01 00:35:09.6540",3420,"Douglass St & 3 Ave",40.6802133,-73.98432695,3329,"Degraw St & Smith St",40.6829151,-73.99318208,31645,"Subscriber",1976,1
1653,"2019-09-01 00:30:40.2280","2019-09-01 00:58:13.8100",518,"E 39 St & 2 Ave",40.74780373,-73.9734419,236,"St Marks Pl & 2 Ave",40.7284186,-73.98713956,19592,"Customer",1964,1
1495,"2019-09-01 00:30:43.0110","2019-09-01 00:55:38.3730",518,"E 39 St & 2 Ave",40.74780373,-73.9734419,236,"St Marks Pl & 2 Ave",40.7284186,-73.98713956,28276,"Customer",2002,2
1989,"2019-09-01 00:30:44.1860","2019-09-01 01:03:53.3510",522,"E 51 St & Lexington Ave",40.75714758,-73.97207836,499,"Broadway & W 60 St",40.76915505,-73.98191841,39844,"Subscriber",1977,1
533,"2019-09-01 00:30:45.0210","2019-09-01 00:39:38.5560",526,"E 33 St & 5 Ave",40.74765947,-73.98490707,448,"W 37 St & 10 Ave",40.75660359,-73.9979009,14806,"Subscriber",1994,1
414,"2019-09-01 00:30:50.8150","2019-09-01 00:37:45.5840",403,"E 2 St & 2 Ave",40.72502876,-73.99069656,438,"St Marks Pl & 1 Ave",40.72779126,-73.98564945,31650,"Subscriber",1976,1
1502,"2019-09-01 00:30:52.1750","2019-09-01 00:55:55.0470",518,"E 39 St & 2 Ave",40.74780373,-73.9734419,236,"St Marks Pl & 2 Ave",40.7284186,-73.98713956,17838,"Customer",1963,2
1172,"2019-09-01 00:30:52.2500","2019-09-01 00:50:24.3450",312,"Allen St & Stanton St",40.722055,-73.989111,3714,"Division Av & Hooper St",40.70684203101325,-73.9544353965357,32719,"Customer",1969,0
219,"2019-09-01 00:30:53.1420","2019-09-01 00:34:32.6370",254,"W 11 St & 6 Ave",40.73532427,-73.99800419,380,"W 4 St & 7 Ave S",40.73401143,-74.00293877,39734,"Subscriber",1985,1
1262,"2019-09-01 00:30:54.4840","2019-09-01 00:51:57.3150",458,"11 Ave & W 27 St",40.751396,-74.005226,531,"Forsyth St & Broome St",40.71893904,-73.99266288,19148,"Subscriber",1983,0
1016,"2019-09-01 00:30:54.5610","2019-09-01 00:47:51.3740",3467,"W Broadway & Spring Street",40.72494672359416,-74.00165855884552,337,"Old Slip & Front St",40.7037992,-74.00838676,39801,"Customer",1993,2
548,"2019-09-01 00:30:54.6650","2019-09-01 00:40:03.3220",379,"W 31 St & 7 Ave",40.749156,-73.9916,325,"E 19 St & 3 Ave",40.73624527,-73.98473765,26719,"Subscriber",1993,1
359,"2019-09-01 00:30:56.6620","2019-09-01 00:36:56.4840",3160,"Central Park West & W 76 St",40.77896784,-73.97374737,468,"Broadway & W 56 St",40.7652654,-73.98192338,35246,"Subscriber",1964,1
1302,"2019-09-01 00:31:02.0270","2019-09-01 00:52:44.8260",3618,"27 St & Hunter St",40.7485,-73.941275,3606,"49 Ave & 21 St",40.74252,-73.948852,32996,"Subscriber",1994,1
1566,"2019-09-01 00:31:07.2430","2019-09-01 00:57:13.2940",302,"Avenue D & E 3 St",40.72082834,-73.97793172,462,"W 22 St & 10 Ave",40.74691959,-74.00451887,27425,"Subscriber",1985,2
1466,"2019-09-01 00:31:09.3590","2019-09-01 00:55:36.1930",518,"E 39 St & 2 Ave",40.74780373,-73.9734419,236,"St Marks Pl & 2 Ave",40.7284186,-73.98713956,33142,"Customer",1989,2
999,"2019-09-01 00:31:09.5440","2019-09-01 00:47:48.7580",3467,"W Broadway & Spring Street",40.72494672359416,-74.00165855884552,337,"Old Slip & Front St",40.7037992,-74.00838676,39167,"Customer",1990,1
97,"2019-09-01 00:31:11.2060","2019-09-01 00:32:48.5920",492,"W 33 St & 7 Ave",40.75019995,-73.99093085,3799,"6 Ave & W 34 St",40.74964,-73.98805,14882,"Subscriber",1976,1
208,"2019-09-01 00:31:12.0850","2019-09-01 00:34:41.0280",173,"Broadway & W 49 St",40.76068327096592,-73.9845272898674,469,"Broadway & W 53 St",40.76344058,-73.98268129,16859,"Customer",1997,1
1391,"2019-09-01 00:31:14.2960","2019-09-01 00:54:26.2050",3160,"Central Park West & W 76 St",40.77896784,-73.97374737,3345,"Madison Ave & E 99 St",40.78948541553215,-73.95242929458618,38760,"Subscriber",1990,1
139,"2019-09-01 00:31:14.3070","2019-09-01 00:33:33.6560",468,"Broadway & W 56 St",40.7652654,-73.98192338,469,"Broadway & W 53 St",40.76344058,-73.98268129,28754,"Customer",1983,1
510,"2019-09-01 00:31:15.1370","2019-09-01 00:39:45.3720",478,"11 Ave & W 41 St",40.76030096,-73.99884222,462,"W 22 St & 10 Ave",40.74691959,-74.00451887,38146,"Subscriber",1958,1
1569,"2019-09-01 00:31:17.8490","2019-09-01 00:57:27.6130",3002,"South End Ave & Liberty St",40.711512,-74.015756,150,"E 2 St & Avenue C",40.7208736,-73.98085795,35063,"Customer",1969,0
323,"2019-09-01 00:31:18.7530","2019-09-01 00:36:42.0030",285,"Broadway & E 14 St",40.73454567,-73.99074142,116,"W 17 St & 8 Ave",40.74177603,-74.00149746,32861,"Subscriber",1988,1
1133,"2019-09-01 00:31:22.3690","2019-09-01 00:50:15.4840",312,"Allen St & Stanton St",40.722055,-73.989111,3714,"Division Av & Hooper St",40.70684203101325,-73.9544353965357,31491,"Customer",1969,0
717,"2019-09-01 00:31:26.2920","2019-09-01 00:43:23.7130",500,"Broadway & W 51 St",40.76228826,-73.98336183,530,"11 Ave & W 59 St",40.77149671054441,-73.99046033620834,27001,"Customer",1987,2
292,"2019-09-01 00:31:40.6080","2019-09-01 00:36:32.9880",3539,"W 116 St & Amsterdam Ave",40.8067581,-73.9607082,3534,"Frederick Douglass Blvd & W 117 St",40.805159,-73.954692,27431,"Subscriber",1992,1
1568,"2019-09-01 00:31:44.6820","2019-09-01 00:57:53.2210",3440,"Fulton St & Adams St",40.692418292578466,-73.98949474096298,282,"Kent Ave & S 11 St",40.707644944175705,-73.96841526031494,15743,"Customer",1969,0
956,"2019-09-01 00:31:48.3270","2019-09-01 00:47:45.2320",3124,"46 Ave & 5 St",40.74731,-73.95451,3589,"Broadway & 12 St",40.7668,-73.9347774,39537,"Subscriber",1989,1
2973,"2019-09-01 00:31:48.8110","2019-09-01 01:21:22.5410",473,"Rivington St & Chrystie St",40.72110063,-73.9919254,3287,"W 87 St & West End Ave",40.789622,-73.97757,38281,"Subscriber",1992,2
389,"2019-09-01 00:31:49.1610","2019-09-01 00:38:18.5590",336,"Sullivan St & Washington Sq",40.73047747,-73.99906065,3244,"University Pl & E 8 St",40.73143724085228,-73.99490341544151,28617,"Subscriber",2000,1
1111,"2019-09-01 00:31:49.8310","2019-09-01 00:50:21.5350",519,"Pershing Square North",40.751873,-73.977706,3236,"W 42 St & Dyer Ave",40.75898481399634,-73.99379968643188,27480,"Customer",1996,1
3620,"2019-09-01 00:31:51.2950","2019-09-01 01:32:11.3670",473,"Rivington St & Chrystie St",40.72110063,-73.9919254,3542,"Amsterdam Ave & W 119 St",40.8086249,-73.9596214,32104,"Customer",1969,0
1565,"2019-09-01 00:31:54.5680","2019-09-01 00:58:00.0580",3440,"Fulton St & Adams St",40.692418292578466,-73.98949474096298,282,"Kent Ave & S 11 St",40.707644944175705,-73.96841526031494,28485,"Customer",1969,0
704,"2019-09-01 00:31:55.9210","2019-09-01 00:43:40.0760",3718,"E 11 St & Avenue B",40.72746420692392,-73.97950418293476,531,"Forsyth St & Broome St",40.71893904,-73.99266288,27564,"Customer",1999,2
217,"2019-09-01 00:32:02.6740","2019-09-01 00:35:39.8800",3746,"6 Ave & Broome St",40.724308321602166,-74.00473035871983,151,"Cleveland Pl & Spring St",40.722103786686034,-73.99724900722504,32407,"Subscriber",1986,2
190,"2019-09-01 00:32:03.0810","2019-09-01 00:35:13.7110",385,"E 55 St & 2 Ave",40.75797322,-73.96603308,164,"E 47 St & 2 Ave",40.75323098,-73.97032517,38380,"Subscriber",1959,1
232,"2019-09-01 00:32:08.2550","2019-09-01 00:36:00.8230",3762,"3 Ave & Carroll St",40.677027,-73.9865,3399,"7 St & 3 Ave",40.67260298150126,-73.98983001708984,33080,"Subscriber",1978,1
317,"2019-09-01 00:32:09.0660","2019-09-01 00:37:27.0530",3242,"Schermerhorn St & Court St",40.69102925677968,-73.99183362722397,3308,"Kane St & Clinton St",40.6861758,-73.99645295,18232,"Subscriber",1976,1
965,"2019-09-01 00:32:14.9250","2019-09-01 00:48:20.0880",3379,"E 103 St & Lexington Ave",40.7903051,-73.94755757,468,"Broadway & W 56 St",40.7652654,-73.98192338,38508,"Subscriber",1983,1
1641,"2019-09-01 00:32:20.5270","2019-09-01 00:59:42.3690",472,"E 32 St & Park Ave",40.7457121,-73.98194829,284,"Greenwich Ave & 8 Ave",40.7390169121,-74.0026376103,33567,"Subscriber",1991,1
1526,"2019-09-01 00:32:25.5610","2019-09-01 00:57:52.1300",3440,"Fulton St & Adams St",40.692418292578466,-73.98949474096298,282,"Kent Ave & S 11 St",40.707644944175705,-73.96841526031494,39111,"Customer",1969,0
624,"2019-09-01 00:32:28.4010","2019-09-01 00:42:53.1030",497,"E 17 St & Broadway",40.73704984,-73.99009296,489,"10 Ave & W 28 St",40.75066386,-74.00176802,25047,"Subscriber",1979,1
920,"2019-09-01 00:32:31.4100","2019-09-01 00:47:52.2400",236,"St Marks Pl & 2 Ave",40.7284186,-73.98713956,503,"E 20 St & Park Ave",40.73827428,-73.98751968,30961,"Subscriber",1958,1
1144,"2019-09-01 00:32:31.8770","2019-09-01 00:51:36.5600",500,"Broadway & W 51 St",40.76228826,-73.98336183,476,"E 31 St & 3 Ave",40.74394314,-73.97966069,18489,"Subscriber",1977,1
1895,"2019-09-01 00:32:35.3130","2019-09-01 01:04:10.3880",3440,"Fulton St & Adams St",40.692418292578466,-73.98949474096298,443,"Bedford Ave & S 9 St",40.70853074,-73.96408963,38711,"Customer",1969,0
552,"2019-09-01 00:32:36.7850","2019-09-01 00:41:49.2290",536,"1 Ave & E 30 St",40.74144387,-73.97536082,536,"1 Ave & E 30 St",40.74144387,-73.97536082,26851,"Subscriber",1973,1
568,"2019-09-01 00:32:37.1690","2019-09-01 00:42:05.3690",267,"Broadway & W 36 St",40.75097711,-73.98765428,3244,"University Pl & E 8 St",40.73143724085228,-73.99490341544151,34395,"Subscriber",1988,1
870,"2019-09-01 00:32:38.3960","2019-09-01 00:47:09.3730",405,"Washington St & Gansevoort St",40.739323,-74.008119,393,"E 5 St & Avenue C",40.72299208,-73.97995466,39531,"Subscriber",1984,1
318,"2019-09-01 00:32:40.3930","2019-09-01 00:37:58.7280",3714,"Division Av & Hooper St",40.70684203101325,-73.9544353965357,3063,"Nostrand Ave & Myrtle Ave",40.69527008,-73.95238108,32383,"Subscriber",1996,1
663,"2019-09-01 00:32:43.5580","2019-09-01 00:43:47.0400",361,"Allen St & Hester St",40.71605866,-73.99190759,161,"LaGuardia Pl & W 3 St",40.72917025,-73.99810231,31629,"Subscriber",1995,1
748,"2019-09-01 00:32:46.4260","2019-09-01 00:45:15.0230",3711,"E 13 St & Avenue A",40.72966729392978,-73.98067966103554,308,"St James Pl & Oliver St",40.71307916,-73.99851193,39177,"Subscriber",1988,1
561,"2019-09-01 00:32:47.1230","2019-09-01 00:42:08.2950",489,"10 Ave & W 28 St",40.75066386,-74.00176802,3686,"Gansevoort St & Hudson St",40.739448201304036,-74.00507032871246,16139,"Subscriber",1975,2
9842,"2019-09-01 00:32:49.4360","2019-09-01 03:16:51.8000",236,"St Marks Pl & 2 Ave",40.7284186,-73.98713956,377,"6 Ave & Canal St",40.72243797,-74.00566443,25522,"Customer",1996,2
882,"2019-09-01 00:32:51.4900","2019-09-01 00:47:33.9340",3781,"Greene Av & Myrtle Av",40.698568,-73.918877,3086,"Graham Ave & Conselyea St",40.715143,-73.944507,26412,"Subscriber",1985,1
558,"2019-09-01 00:32:54.2700","2019-09-01 00:42:13.0250",447,"8 Ave & W 52 St",40.76370739,-73.9851615,489,"10 Ave & W 28 St",40.75066386,-74.00176802,39395,"Subscriber",1996,1
601,"2019-09-01 00:32:56.1960","2019-09-01 00:42:57.5730",3400,"E 110 St & Madison Ave",40.7961535,-73.94782145,3533,"St. Nicholas Ave & W 126 St",40.8114323,-73.9518776,38289,"Customer",1969,0
381,"2019-09-01 00:33:05.0620","2019-09-01 00:39:26.9830",403,"E 2 St & 2 Ave",40.72502876,-73.99069656,295,"Pike St & E Broadway",40.71406667,-73.99293911,14870,"Subscriber",1976,2
389,"2019-09-01 00:33:07.9210","2019-09-01 00:39:37.0050",3100,"Nassau Ave & Newell St",40.724812564400175,-73.94752621650696,3113,"Greenpoint Ave & Manhattan Ave",40.73026,-73.95394,30649,"Customer",1991,1
